vehicle_id,measure_id,measure_ts,measure_value
1,1,2010-10-22 15:43:25,5.1203
1,1,2010-10-25 10:23:50,3.4629
1,1,2010-10-25 13:03:47,2.8557
1,1,2010-10-25 15:43:44,0.4785
1,1,2010-10-26 10:23:48,4.1148
1,1,2010-10-26 13:03:26,4.6534
1,1,2010-10-26 15:43:41,2.5144
1,1,2010-10-27 10:23:41,5.3647
2,1,2010-10-27 13:08:52,2.9106
2,1,2010-10-27 15:48:20,2.4485
2,1,2010-10-28 10:28:23,4.5465
2,1,2010-10-22 09:53:01,4.1112
2,1,2010-10-22 12:33:24,3.5175
2,1,2010-10-22 15:18:49,2.3169
2,1,2010-10-25 09:58:59,2.0969
2,1,2010-10-25 12:38:53,2.7264
2,1,2010-10-25 15:18:03,4.9423
2,1,2010-10-26 09:38:25,1.115
2,1,2010-10-26 12:08:22,4.3134
2,1,2010-10-26 14:48:10,3.3674
2,1,2010-10-27 09:28:24,2.528
2,1,2010-10-27 12:03:37,5.9453
2,1,2010-10-27 14:43:57,4.4064
2,1,2010-10-28 09:23:24,4.5441
2,1,2010-10-15 13:23:20,2.8533
2,1,2010-10-15 16:03:31,1.4722
2,1,2010-10-18 10:43:22,2.9724
2,1,2010-10-18 13:23:18,1.2423
2,1,2010-10-12 16:08:10,2.0318
2,1,2010-10-13 09:28:57,2.9588
2,1,2010-10-13 10:48:37,4.3488
2,1,2010-10-13 12:08:53,4.1521
2,1,2010-10-13 13:28:19,4.4217
2,1,2010-10-13 14:48:39,4.2045
2,1,2010-10-13 16:08:35,2.6306
2,1,2010-10-14 09:28:05,1.5365
2,1,2010-10-14 10:58:18,2.8579
2,1,2010-10-14 12:18:42,4.145
2,1,2010-10-14 13:38:46,4.9013
2,1,2010-10-14 14:58:51,2.7685
2,1,2010-10-14 16:18:12,1.5936
2,1,2010-10-15 09:38:21,1.4478
2,1,2010-10-15 10:58:45,2.8797
2,1,2010-10-15 12:13:19,2.1111
2,1,2010-10-11 10:18:49,3.7647
2,1,2010-10-11 11:38:33,1.9766
2,1,2010-10-11 12:48:27,3.8374
2,1,2010-10-11 14:08:25,3.707
2,1,2010-10-11 14:48:46,1.0916
2,1,2010-10-11 16:08:04,1.1508
1,1,2010-10-12 10:08:24,1.0744
1,1,2010-10-12 11:28:54,4.6195
1,1,2010-10-12 12:48:42,2.0961
1,1,2010-10-12 14:03:01,1.4808
1,1,2010-10-12 15:23:10,3.1636
1,1,2010-10-13 09:03:23,3.9493
1,1,2010-10-13 10:23:34,5.953
1,1,2010-10-13 11:43:32,5.136
1,1,2010-10-13 13:03:05,1.1917
1,1,2010-10-13 14:23:13,3.9847
1,1,2010-10-13 15:43:07,1.0948
1,1,2010-10-14 09:03:21,3.5405
1,1,2010-10-14 10:23:13,1.1368
1,1,2010-10-14 11:43:20,2.5166
1,1,2010-10-14 13:03:50,2.745
1,1,2010-10-14 14:23:23,5.7674
1,1,2010-10-14 15:43:02,2.0531
1,1,2010-10-15 09:03:56,5.6028
1,1,2010-10-15 10:23:53,2.9124
1,1,2010-10-15 11:48:12,4.9544
1,1,2010-10-11 09:13:50,3.3713
1,1,2010-10-11 10:33:25,1.506
1,1,2010-10-11 11:53:18,2.4022
1,1,2010-10-11 13:13:42,1.251
1,1,2010-10-11 14:33:49,2.6171
1,1,2010-10-11 15:53:17,5.1668
1,1,2010-10-12 09:13:42,2.2276
1,1,2010-10-12 10:33:31,2.4545
1,1,2010-10-12 11:53:24,2.8738
1,1,2010-10-12 12:53:55,1.3191
1,1,2010-10-12 14:18:59,4.6053
1,1,2010-10-12 15:38:29,4.9482
1,1,2010-10-12 16:58:36,3.9387
1,1,2010-10-13 10:18:46,2.7013
1,1,2010-10-13 11:38:21,4.429
1,1,2010-10-13 12:58:33,3.1023
1,1,2010-10-13 14:18:31,3.6507
1,1,2010-10-13 15:38:34,1.382
1,1,2010-10-13 16:58:56,0.2383
1,1,2010-10-14 10:18:12,1.8424
1,1,2010-10-14 11:28:12,3.3667
1,1,2010-10-14 11:48:27,4.3332
1,1,2010-10-14 13:08:13,4.3828
1,1,2010-10-14 14:28:20,4.5035
1,1,2010-10-14 15:48:38,4.8497
1,1,2010-10-15 09:08:48,1.1278
1,1,2010-10-15 10:28:38,4.2709
1,1,2010-10-15 11:43:07,4.9028
1,1,2010-10-11 09:48:56,4.7306
1,1,2010-10-11 11:08:30,5.1833
1,1,2010-10-11 12:38:06,4.8572
1,1,2010-10-11 13:58:33,0.1019
1,1,2010-10-11 15:18:12,3.6893
1,1,2010-10-11 16:38:39,1.2594
1,1,2010-10-12 09:58:57,3.3529
1,1,2010-10-12 11:18:06,4.3064
1,1,2010-10-12 12:38:07,4.4262
1,1,2010-10-12 13:53:58,1.5805
1,1,2010-10-12 15:13:15,2.7609
1,1,2010-10-12 16:33:56,4.3
1,1,2010-10-13 09:53:44,4.8996
1,1,2010-10-13 11:13:24,2.3662
1,1,2010-10-13 12:33:31,1.2482
1,1,2010-10-13 13:53:28,0.8382
2,1,2010-10-13 14:33:27,2.0675
2,1,2010-10-13 15:53:58,3.6772
2,1,2010-10-14 09:13:28,3.9405
2,1,2010-10-14 10:33:24,2.7182
2,1,2010-10-14 11:53:45,4.0592
2,1,2010-10-14 13:13:48,4.1788
2,1,2010-10-14 14:33:01,0.5606
2,1,2010-10-14 15:53:47,5.4258
2,1,2010-10-15 09:13:47,3.512
2,1,2010-10-15 10:33:31,1.9434
2,1,2010-10-15 11:58:34,1.9293
2,1,2010-10-15 12:08:04,2.3617
2,1,2010-10-15 13:33:34,3.0712
2,1,2010-10-15 14:53:52,2.2002
2,1,2010-10-15 16:13:19,5.2646
2,1,2010-10-18 09:33:24,3.8018
2,1,2010-10-18 10:53:45,2.3835
2,1,2010-10-18 12:13:37,1.1218
2,1,2010-10-18 13:33:54,3.9037
2,1,2010-10-18 14:53:22,5.0728
2,1,2010-10-18 16:13:06,1.3811
2,1,2010-10-19 09:33:20,2.2567
2,1,2010-10-19 10:53:50,2.3792
2,1,2010-10-19 12:13:39,4.8073
2,1,2010-10-19 13:33:26,4.8371
2,1,2010-10-19 14:53:45,2.1402
2,1,2010-10-19 16:13:00,3.1073
1,1,2010-10-27 09:32:02,1.1539
1,1,2010-10-27 10:52:16,1.1769
1,1,2010-10-27 12:17:53,2.626
1,1,2010-10-27 13:37:01,4.43
1,1,2010-10-27 14:57:37,4.7185
1,1,2010-10-27 15:57:27,2.2766
1,1,2010-10-28 09:17:41,3.3394
1,1,2010-10-28 10:37:16,3.149
1,1,2010-10-21 16:42:12,1.8056
1,1,2010-10-22 10:02:06,4.9455
1,1,2010-10-22 11:22:03,4.0464
1,1,2010-10-22 12:42:25,2.2154
1,1,2010-10-22 14:07:23,2.8766
1,1,2010-10-22 15:27:35,2.013
1,1,2010-10-22 16:47:22,2.6077
1,1,2010-10-25 10:07:31,4.7595
1,1,2010-10-25 11:27:22,3.4345
1,1,2010-10-25 11:47:35,2.7752
1,1,2010-10-25 13:07:04,4.902
1,1,2010-10-25 14:27:10,3.7392
1,1,2010-10-25 15:47:20,4.4032
1,1,2010-10-26 09:07:41,4.5064
1,1,2010-10-26 10:37:25,3.0306
1,1,2010-10-26 11:57:08,0.3671
1,1,2010-10-26 13:17:31,2.0078
1,1,2010-10-26 14:37:47,4.4352
1,1,2010-10-26 15:57:17,1.0148
1,1,2010-10-27 09:17:49,1.8298
1,1,2010-10-27 10:37:57,0.0282
1,1,2010-10-27 11:52:24,3.026
1,1,2010-10-27 13:12:55,3.9014
1,1,2010-10-27 14:32:10,3.1821
1,1,2010-10-27 15:52:14,5.2029
1,1,2010-10-28 09:12:04,4.5274
1,1,2010-10-28 10:32:16,4.6121
1,1,2010-10-28 11:37:40,3.9214
1,1,2010-10-21 16:27:11,3.8039
1,1,2010-10-22 09:47:41,2.9516
1,1,2010-10-22 11:07:28,3.0704
1,1,2010-10-22 13:07:59,1.6096
1,1,2010-10-22 14:22:01,3.8971
1,1,2010-10-22 15:42:20,1.1168
1,1,2010-10-25 09:02:27,1.8249
1,1,2010-10-25 10:22:02,1.7737
1,1,2010-10-25 11:42:14,3.1298
2,1,2010-10-25 13:02:08,2.4326
2,1,2010-10-25 14:22:04,1.5332
2,1,2010-10-25 15:42:22,0.5643
2,1,2010-10-26 09:02:23,2.2078
2,1,2010-10-26 10:22:06,1.4352
2,1,2010-10-26 11:42:20,2.3035
2,1,2010-10-26 13:02:48,1.6111
2,1,2010-10-26 14:22:23,1.9416
2,1,2010-10-26 15:42:09,5.3341
2,1,2010-10-27 09:02:38,2.9782
2,1,2010-10-27 10:22:16,4.9494
2,1,2010-10-27 11:47:46,2.7692
2,1,2010-10-27 13:07:44,2.9929
2,1,2010-10-27 14:27:25,5.7792
2,1,2010-10-27 15:47:26,3.7974
2,1,2010-10-28 09:07:40,2.0189
2,1,2010-10-28 10:27:47,4.6806
2,1,2010-10-21 16:32:52,3.9795
2,1,2010-10-22 09:52:33,1.2218
2,1,2010-10-22 11:12:49,2.208
2,1,2010-10-22 12:32:52,4.5917
2,1,2010-10-22 13:57:21,1.1432
2,1,2010-10-22 15:17:51,1.0119
2,1,2010-10-22 16:37:04,1.5432
2,1,2010-10-25 10:17:56,1.2136
2,1,2010-10-25 11:37:09,0.6215
2,1,2010-10-25 12:57:21,3.4403
2,1,2010-10-25 14:17:47,2.3305
2,1,2010-10-25 15:37:08,4.4464
2,1,2010-10-25 16:57:52,3.2141
2,1,2010-10-26 10:07:51,3.4602
2,1,2010-10-26 11:27:09,3.879
2,1,2010-10-26 12:47:16,2.7473
2,1,2010-10-26 14:07:48,2.0245
2,1,2010-10-26 15:27:16,2.0869
2,1,2010-10-26 16:47:29,2.1825
2,1,2010-10-27 12:22:05,4.328
2,1,2010-10-27 13:42:17,1.6979
2,1,2010-10-27 15:02:36,1.1241
2,1,2010-10-27 16:22:57,5.662
2,1,2010-10-28 09:42:21,1.6761
2,1,2010-10-28 10:52:42,3.0735
2,1,2010-10-28 11:57:17,1.4313
2,1,2010-10-28 13:17:19,1.669
2,1,2010-10-28 14:37:53,1.8527
2,1,2010-10-28 15:57:01,4.2287
2,1,2010-10-29 09:07:53,2.6879
2,1,2010-10-29 10:27:58,4.5334
2,1,2010-10-29 11:47:15,3.2082
2,1,2010-10-29 13:07:06,2.9097
2,1,2010-10-29 14:27:13,3.7414
2,1,2010-10-29 15:47:28,2.7999
2,1,2010-11-01 09:02:11,4.053
2,1,2010-11-01 10:22:40,3.7533
2,1,2010-11-01 11:42:31,2.3431
2,1,2010-11-01 13:02:00,4.2666
2,1,2010-11-01 14:22:57,3.3747
2,1,2010-11-01 15:42:52,1.7834
2,1,2010-11-02 09:02:55,3.5971
2,1,2010-11-02 10:22:41,1.8212
2,1,2010-11-02 11:42:32,2.9975
2,1,2010-11-02 13:02:05,5.0573
2,1,2010-11-02 14:22:51,2.7002
2,1,2010-11-02 15:42:12,3.7448
1,1,2010-11-03 09:02:23,2.0818
1,1,2010-11-03 10:22:26,5.7871
1,1,2010-11-03 11:42:18,3.9273
1,1,2010-10-19 10:03:28,5.4098
1,1,2010-10-19 12:43:57,3.485
1,1,2010-10-19 15:23:18,3.0514
1,1,2010-10-20 10:08:15,4.0718
1,1,2010-10-20 12:48:38,1.1611
1,1,2010-10-20 15:28:56,4.1249
1,1,2010-10-21 10:08:02,2.5031
1,1,2010-10-21 12:48:08,4.8301
1,1,2010-10-15 13:08:43,0.9777
1,1,2010-10-15 15:28:06,1.7318
1,1,2010-10-18 10:08:56,4.518
1,1,2010-10-18 12:48:38,2.511
1,1,2010-10-18 15:38:52,2.94
1,1,2010-10-19 10:18:06,4.4277
1,1,2010-10-19 12:58:47,2.2524
1,1,2010-10-19 15:38:11,3.7399
1,1,2010-10-19 13:38:49,3.4807
1,1,2010-10-19 16:18:26,4.0056
1,1,2010-10-20 10:53:25,2.083
1,1,2010-10-20 13:33:22,2.7473
1,1,2010-10-20 16:13:12,2.3804
1,1,2010-10-21 10:53:52,2.8665
1,1,2010-10-21 13:33:19,3.3444
1,1,2010-10-15 13:03:35,4.2015
1,1,2010-10-15 15:03:05,2.8639
1,1,2010-10-18 09:43:17,2.4017
1,1,2010-10-18 12:23:40,4.9017
1,1,2010-10-18 15:03:38,4.6087
1,1,2010-10-19 09:43:53,2.4835
1,1,2010-10-19 12:23:25,4.6888
1,1,2010-10-19 15:03:33,1.536
1,1,2010-10-20 09:48:42,2.8933
1,1,2010-10-20 12:28:37,1.1738
1,1,2010-10-20 15:08:16,2.5874
1,1,2010-10-21 09:48:06,0.9651
1,1,2010-10-21 12:28:46,1.3349
1,1,2010-10-21 15:18:54,2.7123
1,1,2010-10-15 14:38:06,4.4682
1,1,2010-10-18 09:18:49,4.1649
2,1,2010-10-18 10:38:41,2.69
2,1,2010-10-18 13:18:54,4.2001
2,1,2010-10-18 15:48:16,4.6829
2,1,2010-10-19 10:28:20,5.201
2,1,2010-10-19 13:08:28,1.1401
2,1,2010-10-19 15:28:23,2.1107
2,1,2010-10-20 10:03:25,4.4534
2,1,2010-10-20 12:43:50,3.88
2,1,2010-10-20 15:24:00,2.5914
2,1,2010-10-21 10:03:29,2.459
2,1,2010-10-21 12:43:28,1.9631
2,1,2010-10-21 15:23:14,2.3387
2,1,2010-10-22 10:08:17,4.8394
2,1,2010-10-22 12:48:00,5.8295
2,1,2010-10-22 15:23:37,2.683
2,1,2010-10-25 10:03:45,2.0409
2,1,2010-10-25 11:23:19,3.6935
2,1,2010-10-25 14:03:38,1.0847
2,1,2010-10-25 16:43:28,5.9427
2,1,2010-10-26 11:23:18,1.3022
2,1,2010-10-26 14:03:57,1.5681
2,1,2010-10-26 16:43:20,3.6315
2,1,2010-10-27 11:28:44,3.8382
2,1,2010-10-27 14:08:04,3.4614
2,1,2010-10-27 16:48:37,3.8053
2,1,2010-10-15 14:18:05,1.4256
2,1,2010-10-15 16:58:43,1.4265
2,1,2010-10-18 11:38:59,1.1401
2,1,2010-10-18 14:18:53,4.1379
2,1,2010-10-18 16:48:50,4.8947
2,1,2010-10-19 11:28:08,1.3051
2,1,2010-10-19 14:28:33,1.8279
2,1,2010-10-20 09:03:15,3.0948
2,1,2010-10-20 11:43:25,1.988
2,1,2010-10-20 14:23:40,2.0289
2,1,2010-10-21 09:03:41,2.2349
2,1,2010-10-21 11:43:02,4.0987
2,1,2010-10-21 14:23:51,3.4823
2,1,2010-10-28 11:28:38,2.1149
2,1,2010-10-28 14:48:23,4.69
2,1,2010-10-29 09:38:10,2.9413
2,1,2010-10-29 12:18:00,4.078
2,1,2010-10-29 16:53:22,4.0287
2,1,2010-11-01 11:33:37,2.7807
2,1,2010-11-01 14:13:26,3.9075
2,1,2010-11-01 16:53:40,3.7117
2,1,2010-11-02 11:33:26,3.8216
2,1,2010-11-02 14:13:47,4.601
2,1,2010-11-02 16:53:17,0.7964
2,1,2010-11-03 11:33:11,3.7643
2,1,2010-11-03 14:18:29,4.9032
2,1,2010-10-28 13:23:40,3.3645
2,1,2010-10-28 16:03:22,4.3957
2,1,2010-10-29 10:43:56,4.7414
2,1,2010-10-29 13:23:56,3.8259
2,1,2010-10-29 16:03:52,4.201
2,1,2010-11-01 10:48:28,2.167
2,1,2010-11-01 13:28:25,3.2524
2,1,2010-11-01 16:08:06,4.3412
2,1,2010-11-02 10:48:58,3.305
2,1,2010-11-02 13:38:43,3.1472
2,1,2010-11-02 16:18:44,1.6462
2,1,2010-11-03 11:19:00,3.1329
2,1,2010-11-03 13:53:49,0.242
1,1,2010-10-22 11:39:00,3.6342
1,1,2010-10-22 14:13:51,0.1618
1,1,2010-10-22 16:53:03,2.4769
1,1,2010-10-25 11:33:52,2.7329
1,1,2010-10-25 14:13:07,2.6441
1,1,2010-10-25 16:53:19,3.5918
1,1,2010-10-26 11:33:12,3.4229
1,1,2010-10-26 14:13:34,1.5854
1,1,2010-10-26 16:53:29,2.6698
1,1,2010-10-27 11:38:26,3.4516
2,1,2010-10-18 16:03:06,3.7367
2,1,2010-10-19 10:43:38,4.5063
2,1,2010-10-19 13:23:16,5.3555
2,1,2010-10-19 16:03:29,5.575
2,1,2010-10-20 10:48:14,1.5739
2,1,2010-10-20 13:28:08,1.0327
2,1,2010-10-20 16:08:03,5.5155
2,1,2010-10-21 10:48:47,1.2921
2,1,2010-10-21 13:38:54,4.0919
2,1,2010-10-15 12:58:32,2.6943
2,1,2010-10-15 14:48:41,2.8527
2,1,2010-10-18 09:28:41,4.5177
2,1,2010-10-18 12:08:40,2.2063
2,1,2010-10-18 14:48:44,4.7961
2,1,2010-10-19 09:38:44,2.447
2,1,2010-10-19 16:53:16,4.5681
2,1,2010-10-20 11:33:08,3.8673
2,1,2010-10-20 14:13:07,2.6472
2,1,2010-10-20 16:53:36,2.8327
2,1,2010-10-21 11:33:53,3.6691
2,1,2010-10-21 14:13:46,1.0307
2,1,2010-10-15 13:43:42,1.9544
2,1,2010-10-18 09:03:35,3.5728
2,1,2010-10-18 11:43:12,1.1035
2,1,2010-10-18 14:23:03,4.3355
2,1,2010-10-19 09:03:34,1.8295
2,1,2010-10-19 11:43:41,3.4827
2,1,2010-10-19 14:23:26,4.1428
2,1,2010-10-20 09:08:23,1.6667
2,1,2010-10-20 11:48:00,5.6229
2,1,2010-10-20 14:28:09,2.2501
2,1,2010-10-21 09:08:22,1.4034
2,1,2010-10-21 11:48:37,2.1292
2,1,2010-10-21 14:38:31,3.6056
2,1,2010-10-15 13:58:19,2.9783
2,1,2010-10-18 09:58:06,4.7031
2,1,2010-10-18 12:38:35,4.6383
2,1,2010-10-18 15:08:26,3.4938
2,1,2010-10-19 09:48:46,5.9952
2,1,2010-10-19 12:28:36,4.7301
2,1,2010-10-19 14:48:38,1.1882
2,1,2010-10-20 09:23:30,0.8479
2,1,2010-10-20 12:03:36,0.2478
1,1,2010-10-20 14:43:18,2.3945
1,1,2010-10-21 09:23:44,4.644
1,1,2010-10-21 12:03:42,5.6948
1,1,2010-10-21 14:43:14,3.9626
1,1,2010-10-22 09:28:37,1.5113
1,1,2010-10-22 12:08:29,1.342
1,1,2010-10-22 14:43:02,3.7953
1,1,2010-10-25 09:23:43,4.1804
1,1,2010-10-25 12:03:44,1.3727
1,1,2010-10-25 14:43:42,1.7497
1,1,2010-10-26 09:23:51,1.7533
1,1,2010-10-26 12:03:14,3.4761
1,1,2010-10-26 14:43:18,3.0852
1,1,2010-10-27 09:23:36,2.5828
1,1,2010-10-27 12:08:47,2.9589
1,1,2010-10-27 14:48:32,3.2281
1,1,2010-10-28 09:28:45,1.2495
1,1,2010-10-21 15:38:57,2.5817
1,1,2010-10-15 14:58:16,1.4782
1,1,2010-10-18 09:38:25,4.6528
1,1,2010-10-18 12:18:54,3.7109
1,1,2010-10-18 14:58:43,2.0838
1,1,2010-10-19 09:28:47,4.6312
1,1,2010-10-19 12:08:03,2.414
1,1,2010-10-19 15:08:45,3.722
1,1,2010-10-20 09:43:42,2.125
1,1,2010-10-20 12:23:14,4.4092
1,1,2010-10-20 15:03:03,3.4522
1,1,2010-10-21 09:43:48,3.3132
1,1,2010-10-21 12:23:20,2.2571
1,1,2010-10-21 15:03:51,2.7
1,1,2010-10-28 12:08:40,5.7078
1,1,2010-10-28 14:08:07,4.9012
1,1,2010-10-28 16:58:03,2.3949
1,1,2010-10-29 11:38:48,5.6704
1,1,2010-10-29 14:18:16,1.4125
1,1,2010-10-29 14:58:04,4.7369
1,1,2010-11-01 09:33:42,4.4657
1,1,2010-11-01 12:13:30,4.5929
1,1,2010-11-01 14:53:45,1.1096
1,1,2010-11-02 09:33:35,1.2154
1,1,2010-11-02 12:13:05,4.3462
1,1,2010-11-02 14:53:31,3.5857
1,1,2010-11-03 09:33:34,3.3006
1,1,2010-11-03 12:13:14,3.9291
1,1,2010-10-28 11:23:48,2.5446
1,1,2010-10-28 14:03:16,1.5287
1,1,2010-10-28 16:43:02,3.1785
1,1,2010-10-29 11:23:33,4.1263
1,1,2010-10-29 14:03:10,4.0068
1,1,2010-10-29 16:48:53,0.8314
1,1,2010-11-01 11:28:36,1.8372
1,1,2010-11-01 14:08:10,3.0906
1,1,2010-11-01 16:48:53,2.4626
1,1,2010-11-02 11:28:50,1.2513
1,1,2010-11-02 14:18:18,3.8126
1,1,2010-11-02 16:58:57,1.5876
1,1,2010-11-03 11:58:16,2.6605
1,1,2010-10-21 16:18:54,2.2648
1,1,2010-10-22 10:58:39,2.9008
1,1,2010-10-22 13:38:06,5.9176
1,1,2010-10-22 16:13:24,2.9649
1,1,2010-10-25 10:53:05,2.6086
1,1,2010-10-25 13:33:17,2.8188
2,1,2010-10-25 16:13:51,4.3597
2,1,2010-10-26 10:53:21,3.2789
2,1,2010-10-26 13:33:37,2.2313
2,1,2010-10-26 16:13:40,3.0966
2,1,2010-10-27 10:53:15,5.7446
2,1,2010-10-20 09:38:28,3.8242
2,1,2010-10-20 10:58:36,4.2062
2,1,2010-10-20 12:18:31,2.9599
2,1,2010-10-20 13:38:43,0.1705
2,1,2010-10-20 14:58:41,1.7919
2,1,2010-10-20 16:18:16,2.2605
2,1,2010-10-21 09:38:41,3.0995
2,1,2010-10-21 10:58:20,3.3364
2,1,2010-10-21 12:18:49,2.7892
2,1,2010-10-21 13:28:13,3.278
2,1,2010-10-21 14:48:32,1.4627
2,1,2010-10-15 12:48:16,0.796
2,1,2010-10-15 14:08:40,3.1094
2,1,2010-10-15 15:28:21,3.2999
2,1,2010-10-18 11:48:16,1.8866
2,1,2010-10-18 13:08:58,2.572
2,1,2010-10-18 14:28:00,4.5512
2,1,2010-10-18 15:58:09,4.6993
2,1,2010-10-19 09:18:13,2.1595
2,1,2010-10-19 10:38:40,2.2117
2,1,2010-10-19 11:58:13,3.9641
2,1,2010-10-19 13:18:39,2.0604
2,1,2010-10-19 14:38:03,4.1293
2,1,2010-10-19 15:58:21,4.929
2,1,2010-10-20 09:13:57,1.6689
2,1,2010-10-20 10:33:13,1.9481
2,1,2010-10-20 11:53:53,1.2887
2,1,2010-10-20 13:13:23,0.9478
2,1,2010-10-20 14:33:19,4.1794
2,1,2010-10-20 15:53:40,2.3853
2,1,2010-10-21 09:13:45,2.6924
2,1,2010-10-21 10:33:32,3.0037
2,1,2010-10-21 11:33:06,2.5915
2,1,2010-10-21 12:53:35,1.6524
2,1,2010-10-21 14:13:51,2.1741
2,1,2010-10-21 15:33:35,3.3834
2,1,2010-10-15 12:43:15,2.9129
1,1,2010-10-15 14:43:18,4.2737
1,1,2010-10-15 16:03:37,2.7198
1,1,2010-10-18 09:23:45,3.7021
1,1,2010-10-18 10:43:10,3.5517
1,1,2010-10-18 12:03:31,4.1825
1,1,2010-10-18 13:23:57,2.4982
1,1,2010-10-18 14:44:00,3.6611
1,1,2010-10-18 16:03:31,3.4824
1,1,2010-10-19 09:23:38,4.3848
1,1,2010-10-19 10:43:07,3.2331
1,1,2010-10-19 12:03:16,2.0336
1,1,2010-10-19 13:23:59,3.0841
1,1,2010-10-19 14:43:38,1.3926
1,1,2010-10-19 16:03:11,3.2453
1,1,2010-10-19 16:48:42,4.0482
1,1,2010-10-20 10:08:25,1.4529
1,1,2010-10-20 11:28:47,3.3747
1,1,2010-10-20 12:48:35,1.9772
1,1,2010-10-20 14:08:56,2.1219
1,1,2010-10-20 15:48:53,0.3228
1,1,2010-10-21 09:08:45,2.2658
1,1,2010-10-21 10:28:27,1.0697
1,1,2010-10-21 11:48:33,2.5022
1,1,2010-10-21 13:08:06,4.6511
1,1,2010-10-21 14:38:59,4.7621
1,1,2010-10-15 12:38:14,3.5059
1,1,2010-10-15 13:58:32,1.2426
1,1,2010-10-15 15:18:21,0.4145
1,1,2010-10-15 16:38:40,3.68
1,1,2010-10-18 09:58:17,2.626
1,1,2010-10-18 11:18:03,1.3274
1,1,2010-10-18 12:38:20,5.9536
1,1,2010-10-18 13:58:54,5.3458
1,1,2010-10-18 15:08:34,3.0295
1,1,2010-10-18 16:28:09,3.5053
1,1,2010-10-19 09:48:20,2.5283
1,1,2010-10-19 11:08:01,2.5277
1,1,2010-10-19 12:28:29,2.1664
1,1,2010-10-19 13:48:09,4.0107
1,1,2010-10-19 15:08:42,1.9125
1,1,2010-10-19 16:23:51,5.3995
1,1,2010-10-19 16:08:18,0.0443
1,1,2010-10-20 09:23:05,1.9966
1,1,2010-10-20 10:43:01,5.7921
1,1,2010-10-20 12:03:35,1.2897
1,1,2010-10-20 13:23:37,2.0448
1,1,2010-10-20 14:43:26,3.245
1,1,2010-10-20 16:03:56,2.6643
1,1,2010-10-21 09:23:56,4.022
1,1,2010-10-21 10:43:01,3.3669
1,1,2010-10-21 12:03:50,3.9871
1,1,2010-10-21 13:23:28,4.2878
1,1,2010-10-21 14:43:02,3.4366
1,1,2010-10-21 15:58:44,2.4893
1,1,2010-10-21 16:28:11,3.939
1,1,2010-10-22 09:48:06,2.1987
1,1,2010-10-22 11:08:17,3.9951
1,1,2010-10-22 12:28:36,3.1816
1,1,2010-10-22 13:43:51,3.6132
1,1,2010-10-22 15:03:28,0.6751
1,1,2010-10-22 16:23:02,0.8076
1,1,2010-10-25 09:43:29,1.9406
1,1,2010-10-25 11:03:18,2.6288
1,1,2010-10-25 12:23:21,2.1533
2,1,2010-10-25 13:03:15,4.9701
2,1,2010-10-25 14:23:22,3.1341
2,1,2010-10-25 15:43:16,2.6816
2,1,2010-10-26 09:03:16,0.4978
2,1,2010-10-26 10:23:37,2.3005
2,1,2010-10-26 11:43:57,5.6923
2,1,2010-10-26 13:03:56,3.4104
2,1,2010-10-26 14:23:21,3.7
2,1,2010-10-26 15:43:13,3.7366
2,1,2010-10-27 09:03:38,3.407
2,1,2010-10-27 10:23:37,1.4921
2,1,2010-10-27 11:48:03,4.0263
1,1,2010-11-03 13:02:54,2.3661
1,1,2010-10-28 11:32:39,2.5774
1,1,2010-10-28 12:52:17,4.1633
1,1,2010-10-28 14:12:10,2.1877
1,1,2010-10-28 15:32:03,2.1784
1,1,2010-10-28 16:52:59,1.9597
1,1,2010-10-29 10:12:22,1.952
1,1,2010-10-29 11:32:05,4.0816
1,1,2010-10-29 12:52:43,1.3242
1,1,2010-10-29 14:32:45,3.3478
1,1,2010-10-29 15:52:02,4.823
1,1,2010-11-01 09:17:51,3.1501
1,1,2010-11-01 10:37:42,3.5488
1,1,2010-11-01 11:57:31,0.9901
1,1,2010-11-01 13:17:50,4.4025
1,1,2010-11-01 14:37:02,4.8899
1,1,2010-11-01 15:57:19,2.2951
1,1,2010-11-02 09:17:18,2.5497
1,1,2010-11-02 10:37:52,3.5361
1,1,2010-11-02 11:57:54,3.428
1,1,2010-11-02 13:07:35,2.7917
1,1,2010-11-02 14:27:50,5.1704
1,1,2010-11-02 15:47:47,0.5898
1,1,2010-11-03 09:07:59,5.2686
1,1,2010-11-03 10:27:32,3.9032
1,1,2010-11-03 11:47:18,4.234
1,1,2010-11-03 13:07:21,4.8604
1,1,2010-10-28 11:07:48,2.3261
1,1,2010-10-28 12:27:24,1.8194
1,1,2010-10-28 13:47:11,1.5302
1,1,2010-10-28 15:07:09,0.7777
1,1,2010-10-28 16:37:57,1.1856
1,1,2010-10-29 09:57:54,4.1076
1,1,2010-10-28 16:57:19,2.941
1,1,2010-10-29 10:17:09,2.3733
1,1,2010-10-29 11:37:05,1.2859
1,1,2010-10-29 12:57:04,4.9007
1,1,2010-10-29 14:17:09,2.3253
1,1,2010-10-29 15:37:06,2.3675
1,1,2010-10-29 16:52:16,1.2248
1,1,2010-11-01 10:12:11,2.6731
1,1,2010-11-01 11:32:22,2.1906
1,1,2010-11-01 12:52:23,4.3749
1,1,2010-11-01 14:12:16,3.2219
1,1,2010-11-01 15:32:43,2.1807
1,1,2010-11-01 16:52:19,2.7774
1,1,2010-11-02 10:12:12,0.1118
